,True_index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
26625,266897,301,1,2015-04-27,668,1,1,0,0
26626,266900,54,7,2013-06-16,0,0,0,0,0
26627,266904,855,5,2014-06-27,616,1,0,0,0
26628,266909,925,1,2014-04-28,1127,1,1,0,0
26629,266910,285,5,2013-10-18,383,1,0,0,1
26630,266912,441,6,2013-10-12,753,1,0,0,0
26631,266913,847,4,2014-05-29,0,0,0,a,0
26632,266926,801,7,2015-03-15,0,0,0,0,0
26633,266930,982,5,2014-09-12,643,1,0,0,0
26634,266947,1036,5,2015-04-03,0,0,1,b,1
26635,266958,446,3,2013-09-18,556,1,0,0,0
26636,266970,138,1,2014-04-21,0,0,0,b,1
26637,266971,1104,4,2013-04-25,468,1,1,0,0
26638,266980,264,5,2015-05-22,942,1,1,0,0
26639,266981,351,7,2013-10-06,0,0,0,0,0
26640,266982,968,3,2014-04-30,1184,1,1,0,0
26641,266984,668,5,2015-03-27,1078,1,0,0,0
26642,266989,232,7,2013-04-07,0,0,0,0,0
26643,266993,189,6,2015-07-11,677,1,0,0,0
26644,266997,690,1,2014-09-08,804,1,0,0,0
26645,267033,848,2,2014-08-26,998,1,0,0,1
26646,267038,697,2,2015-07-21,788,1,0,0,1
26647,267040,433,5,2014-10-31,751,1,0,0,0
26648,267041,606,1,2014-04-28,830,1,1,0,0
26649,267056,409,2,2014-07-15,588,1,1,0,0
26650,267062,10,5,2014-11-07,630,1,1,0,1
26651,267065,571,4,2015-04-16,562,1,1,0,0
26652,267074,349,1,2014-10-13,927,1,0,0,0
26653,267080,1031,7,2013-08-18,0,0,0,0,0
26654,267088,838,5,2015-04-10,744,1,0,0,1
26655,267106,862,6,2013-06-01,870,1,0,0,0
26656,267123,115,5,2015-04-24,511,1,0,0,0
26657,267127,4,4,2014-02-13,1186,1,0,0,0
26658,267157,497,2,2014-02-04,1290,1,1,0,0
26659,267242,619,6,2014-01-18,236,1,0,0,0
26660,267256,963,7,2015-02-22,0,0,0,0,0
26661,267274,410,1,2014-05-05,1084,1,1,0,0
26662,267291,1025,5,2013-01-18,805,1,0,0,0
26663,267301,60,6,2014-01-18,402,1,0,0,0
26664,267312,49,5,2014-03-28,507,1,0,0,0
26665,267315,1062,5,2013-02-08,724,1,1,0,0
26666,267316,782,2,2014-07-15,529,1,1,0,0
26667,267336,67,1,2013-07-15,1094,1,1,0,0
26668,267346,258,3,2013-10-30,479,1,0,0,1
26669,267360,227,5,2014-10-31,737,1,0,0,0
26670,267365,342,3,2013-03-20,801,1,1,0,0
26671,267378,384,3,2014-01-15,870,1,0,0,0
26672,267394,740,2,2014-11-11,443,1,1,0,0
26673,267395,834,3,2013-05-08,713,1,0,0,0
26674,267396,670,2,2013-12-24,555,1,0,0,1
26675,267412,455,3,2015-03-18,453,1,1,0,0
26676,267456,931,3,2014-12-24,268,1,0,0,1
26677,267460,394,2,2015-02-10,571,1,0,0,0
26678,267461,172,4,2015-01-29,873,1,1,0,0
26679,267466,19,2,2013-02-05,725,1,1,0,0
26680,267469,491,7,2015-03-08,0,0,0,0,0
26681,267483,223,6,2013-06-29,719,1,0,0,0
26682,267484,967,3,2013-12-04,980,1,1,0,0
26683,267493,763,6,2014-10-04,710,1,0,0,0
26684,267494,175,4,2015-03-26,516,1,0,0,0
26685,267510,590,5,2015-03-13,388,1,0,0,0
26686,267512,479,3,2013-04-17,1145,1,0,0,0
26687,267534,261,1,2013-05-27,1450,1,1,0,0
26688,267565,184,2,2015-04-28,667,1,1,0,0
26689,267567,1033,5,2013-05-31,1552,1,1,0,0
26690,267580,623,1,2014-12-01,1090,1,1,0,0
26691,267584,658,5,2014-08-08,626,1,1,0,1
26692,267599,366,2,2014-05-27,536,1,0,0,0
26693,267601,301,2,2013-11-26,650,1,0,0,0
26694,267615,918,7,2015-07-19,0,0,0,0,0
26695,267619,438,5,2014-10-10,615,1,1,0,0
26696,267621,728,1,2015-06-15,549,1,1,0,0
26697,267624,952,5,2014-05-23,576,1,1,0,0
26698,267630,1084,4,2014-09-25,684,1,0,0,0
26699,267639,702,2,2015-02-24,287,1,0,0,0
26700,267643,716,1,2013-01-21,422,1,1,0,0
26701,267653,309,1,2015-02-16,678,1,1,0,0
26702,267661,934,6,2015-05-16,481,1,0,0,0
26703,267663,88,2,2015-03-03,758,1,1,0,0
26704,267664,504,5,2015-04-10,847,1,0,0,1
26705,267682,72,3,2013-05-15,551,1,1,0,0
26706,267687,994,2,2014-11-25,548,1,1,0,0
26707,267693,1098,7,2015-04-19,0,0,0,0,0
26708,267718,203,3,2013-08-21,906,1,0,0,1
26709,267722,1053,1,2015-06-01,1370,1,1,0,0
26710,267729,102,3,2015-06-17,1166,1,1,0,0
26711,267744,879,2,2013-04-30,445,1,1,0,0
26712,267752,160,5,2014-04-18,0,0,1,b,1
26713,267766,525,5,2013-10-25,894,1,1,0,0
26714,267769,835,2,2014-07-08,495,1,0,0,1
26715,267778,8,2,2014-12-09,798,1,0,0,0
26716,267782,828,3,2014-12-24,428,1,0,0,1
26717,267798,711,4,2013-09-05,439,1,0,0,1
26718,267806,841,1,2014-06-02,603,1,1,0,0
26719,267825,907,2,2013-01-29,554,1,0,0,0
26720,267830,1084,1,2014-09-08,883,1,0,0,0
26721,267874,597,4,2015-02-26,592,1,0,0,0
26722,267875,419,6,2015-02-14,743,1,0,0,0
26723,267888,103,6,2015-03-14,399,1,0,0,0
26724,267904,584,2,2013-05-14,453,1,1,0,0
26725,267923,517,3,2014-08-27,567,1,0,0,1
26726,267943,79,3,2014-08-06,528,1,1,0,1
26727,267949,54,2,2015-03-10,546,1,0,0,0
26728,267951,214,3,2014-05-28,855,1,0,0,0
26729,267960,239,5,2015-05-01,0,0,1,a,0
26730,267963,242,6,2014-09-20,271,1,0,0,0
26731,267971,18,7,2013-10-20,0,0,0,0,0
26732,267972,400,6,2013-10-05,805,1,0,0,0
26733,267979,229,1,2014-12-15,1107,1,1,0,0
26734,267980,441,4,2014-08-28,603,1,0,0,0
26735,267998,1002,2,2013-04-30,905,1,1,0,0
26736,268023,119,6,2013-03-30,691,1,0,0,0
26737,268024,967,2,2015-05-26,877,1,0,0,1
26738,268073,72,1,2014-06-02,769,1,1,0,0
26739,268077,595,4,2013-06-20,1595,1,1,0,1
26740,268079,1076,7,2013-12-15,0,0,0,0,0
26741,268081,609,2,2015-02-03,513,1,1,0,1
26742,268084,158,4,2013-10-17,396,1,0,0,1
26743,268093,192,5,2013-08-23,476,1,0,0,1
26744,268107,30,4,2013-01-24,1018,1,1,0,0
26745,268111,818,3,2013-01-09,560,1,1,0,1
26746,268115,656,4,2014-11-27,391,1,1,0,0
26747,268117,222,5,2015-06-26,512,1,0,0,0
26748,268119,925,3,2014-03-05,1420,1,1,0,0
26749,268120,107,7,2014-09-07,0,0,0,0,1
26750,268121,942,5,2013-06-28,463,1,0,0,0
26751,268128,775,4,2014-05-15,540,1,0,0,0
26752,268147,256,1,2014-04-07,1129,1,0,0,0
26753,268183,393,5,2015-07-24,515,1,0,0,1
26754,268187,196,5,2013-08-16,734,1,1,0,1
26755,268204,486,3,2013-04-03,434,1,0,0,1
26756,268215,236,1,2013-01-21,1082,1,1,0,0
26757,268223,137,1,2015-05-25,0,0,0,a,0
26758,268233,791,5,2013-11-15,712,1,0,0,0
26759,268257,1026,2,2014-01-28,1044,1,0,0,0
26760,268258,106,4,2013-06-27,767,1,0,0,1
26761,268266,408,7,2015-03-22,0,0,0,0,0
26762,268275,513,6,2015-02-07,1842,1,0,0,0
26763,268276,210,2,2015-07-28,328,1,1,0,1
26764,268280,591,5,2014-04-11,500,1,0,0,0
26765,268286,975,2,2014-10-28,630,1,0,0,0
26766,268288,207,5,2014-07-11,1214,1,0,0,0
26767,268300,114,6,2014-11-22,715,1,0,0,0
26768,268319,548,3,2013-03-13,298,1,0,0,0
26769,268320,376,7,2013-10-06,0,0,0,0,0
26770,268329,485,7,2015-07-19,0,0,0,0,0
26771,268333,306,7,2013-09-08,0,0,0,0,0
26772,268334,501,6,2013-11-30,641,1,0,0,0
26773,268346,224,5,2015-06-26,442,1,0,0,0
26774,268380,645,3,2014-10-08,1251,1,1,0,0
26775,268389,279,4,2013-06-06,593,1,1,0,0
26776,268399,811,5,2015-03-06,639,1,1,0,0
26777,268407,344,1,2013-05-20,0,0,0,a,0
26778,268414,535,2,2013-01-22,1066,1,1,0,0
26779,268419,791,6,2013-10-26,597,1,0,0,0
26780,268430,1087,5,2013-10-11,560,1,1,0,1
26781,268437,945,6,2014-12-27,393,1,0,0,0
26782,268447,579,1,2013-05-27,1102,1,1,0,0
26783,268452,328,3,2013-12-25,0,0,0,c,1
26784,268455,103,2,2014-07-01,471,1,1,0,0
26785,268465,863,7,2014-02-02,0,0,0,0,0
26786,268482,1052,6,2014-03-15,544,1,0,0,0
26787,268483,577,3,2013-04-03,519,1,0,0,1
26788,268486,932,7,2013-07-14,0,0,0,0,0
26789,268489,56,1,2014-05-12,473,1,0,0,0
26790,268495,699,3,2015-05-06,952,1,1,0,0
26791,268520,1106,7,2013-08-18,0,0,0,0,0
26792,268528,625,6,2013-04-13,456,1,0,0,0
26793,268531,472,5,2014-03-07,780,1,1,0,1
26794,268533,394,3,2013-02-27,538,1,0,0,0
26795,268534,786,3,2013-05-22,555,1,0,0,0
26796,268538,136,3,2015-07-08,331,1,0,0,0
26797,268540,321,5,2015-07-10,604,1,0,0,0
26798,268547,273,5,2014-06-06,786,1,1,0,0
26799,268556,471,6,2015-03-28,652,1,0,0,0
26800,268557,100,7,2015-04-05,0,0,0,0,0
26801,268572,291,7,2013-10-20,0,0,0,0,0
26802,268583,1109,2,2013-11-19,518,1,1,0,0
26803,268586,556,6,2015-04-04,1000,1,0,0,0
26804,268594,673,1,2015-02-23,500,1,0,0,0
26805,268598,380,4,2013-01-03,1355,1,0,0,1
26806,268603,770,5,2014-07-04,804,1,1,0,0
26807,268609,481,3,2014-10-22,446,1,1,0,1
26808,268623,64,1,2014-12-22,1428,1,0,0,1
26809,268626,940,7,2013-04-21,0,0,0,0,0
26810,268643,402,2,2015-02-24,423,1,0,0,0
26811,268665,3,6,2015-07-18,417,1,0,0,0
26812,268683,553,7,2014-04-20,0,0,0,0,0
26813,268693,1008,1,2013-05-06,721,1,0,0,1
26814,268701,1084,2,2014-11-11,861,1,1,0,0
26815,268731,398,5,2014-12-26,0,0,0,c,1
26816,268737,49,2,2013-01-08,503,1,1,0,0
26817,268746,28,4,2014-02-13,613,1,0,0,0
26818,268763,582,5,2014-05-02,1129,1,1,0,0
26819,268783,251,3,2013-10-30,2356,1,0,0,1
26820,268787,1105,7,2015-05-31,0,0,0,0,0
26821,268795,407,5,2014-06-20,417,1,1,0,1
26822,268803,985,2,2015-01-20,599,1,0,0,0
26823,268808,1007,2,2013-07-16,727,1,1,0,1
26824,268813,826,6,2013-08-31,647,1,0,0,0
26825,268820,1013,1,2015-04-27,616,1,1,0,0
26826,268826,898,3,2015-06-17,826,1,1,0,0
26827,268859,1115,4,2014-07-31,491,1,1,0,0
26828,268866,476,7,2013-01-20,0,0,0,0,0
26829,268869,851,1,2013-11-25,533,1,0,0,0
26830,268875,927,1,2014-08-25,826,1,0,0,0
26831,268894,507,2,2015-05-12,545,1,0,0,0
26832,268907,620,5,2015-01-30,708,1,1,0,0
26833,268914,302,6,2015-03-28,373,1,0,0,0
26834,268974,986,3,2014-04-16,959,1,1,0,1
26835,268977,499,6,2014-09-20,725,1,0,0,0
26836,268987,684,6,2014-05-17,799,1,0,0,0
26837,268990,71,4,2013-05-09,0,0,0,a,0
26838,268996,1070,3,2013-11-20,885,1,1,0,0
26839,269001,921,5,2013-07-19,1232,1,1,0,1
26840,269008,1012,7,2013-02-17,0,0,0,0,0
26841,269038,161,5,2014-05-09,917,1,1,0,0
26842,269047,241,5,2013-05-31,988,1,1,0,0
26843,269054,443,4,2015-04-09,415,1,0,0,1
26844,269070,219,4,2014-01-23,369,1,1,0,0
26845,269075,183,4,2014-02-06,594,1,1,0,0
26846,269077,624,2,2015-05-26,718,1,0,0,1
26847,269105,704,6,2015-01-24,700,1,0,0,0
26848,269107,1024,5,2015-04-03,0,0,1,b,1
26849,269110,735,7,2013-11-17,0,0,0,0,0
26850,269112,40,6,2014-04-12,787,1,0,0,0
26851,269124,420,1,2013-04-01,0,0,0,b,1
26852,269130,186,4,2013-01-10,363,1,1,0,0
26853,269133,205,3,2013-01-02,893,1,0,0,1
26854,269142,141,3,2014-08-06,559,1,1,0,1
26855,269146,133,6,2013-05-18,460,1,0,0,0
26856,269172,214,7,2015-04-19,0,0,0,0,0
26857,269175,927,4,2015-01-01,0,0,0,a,1
26858,269179,470,6,2013-08-31,1960,1,0,0,0
26859,269184,210,1,2014-10-20,340,1,1,0,1
26860,269204,807,7,2013-04-14,0,0,0,0,0
26861,269214,917,6,2013-09-07,508,1,0,0,0
26862,269217,674,5,2013-10-18,1006,1,0,0,0
26863,269218,5,3,2014-07-23,592,1,0,0,1
26864,269222,394,1,2014-03-03,786,1,1,0,0
26865,269224,1024,3,2013-08-14,844,1,1,0,0
26866,269225,329,2,2013-01-01,0,0,0,a,1
26867,269229,577,6,2014-11-08,432,1,0,0,0
26868,269232,167,4,2014-06-19,1096,1,1,0,0
26869,269234,966,4,2014-07-31,667,1,1,0,1
26870,269244,1112,2,2015-02-24,639,1,0,0,0
26871,269261,1093,3,2013-05-01,0,0,1,a,0
26872,269264,688,6,2013-09-07,176,1,0,0,0
26873,269276,176,1,2014-12-22,1045,1,0,0,1
26874,269281,459,3,2014-11-26,1266,1,1,0,0
26875,269288,675,5,2014-08-22,433,1,1,0,0
26876,269291,731,5,2013-10-04,1123,1,0,0,0
26877,269292,227,4,2015-03-19,571,1,1,0,0
26878,269304,667,3,2014-09-03,798,1,1,0,0
26879,269311,1106,4,2014-10-09,622,1,1,0,0
26880,269313,905,5,2014-11-28,1507,1,1,0,0
26881,269338,1029,4,2015-07-02,1002,1,1,0,0
26882,269344,235,4,2013-01-17,424,1,0,0,0
26883,269353,627,4,2015-05-21,660,1,1,0,0
26884,269369,328,5,2014-03-28,530,1,0,0,0
26885,269381,544,3,2014-07-30,1816,1,1,0,1
26886,269386,814,7,2014-06-15,0,0,0,0,0
26887,269387,996,4,2015-07-23,693,1,0,0,1
26888,269389,642,1,2014-06-09,0,0,0,a,0
26889,269393,986,2,2014-09-30,900,1,1,0,0
26890,269401,296,2,2014-04-29,983,1,1,0,0
26891,269406,957,4,2013-11-14,738,1,0,0,0
26892,269413,219,2,2013-06-04,452,1,1,0,0
26893,269414,714,2,2015-07-07,287,1,0,0,0
26894,269418,363,1,2014-06-16,1205,1,1,0,0
26895,269422,600,7,2015-05-10,0,0,0,0,0
26896,269424,504,3,2013-11-27,818,1,0,0,0
26897,269448,338,7,2014-06-22,0,0,0,0,0
26898,269466,216,4,2015-07-30,838,1,1,0,1
26899,269475,228,1,2013-05-27,648,1,1,0,0
26900,269484,613,7,2013-05-05,0,0,0,0,0
26901,269490,807,2,2014-05-13,873,1,0,0,0
26902,269491,247,3,2014-05-21,630,1,1,0,0
26903,269512,374,7,2015-01-25,0,0,0,0,0
26904,269517,632,3,2014-12-10,803,1,0,0,0
26905,269521,998,2,2013-02-05,586,1,1,0,0
26906,269524,374,6,2014-09-06,483,1,0,0,0
26907,269531,979,1,2013-02-25,476,1,0,0,0
26908,269535,997,3,2014-01-01,0,0,0,a,1
26909,269536,284,7,2013-09-29,0,0,0,0,0
26910,269564,541,6,2015-03-14,830,1,0,0,0
26911,269567,991,1,2014-05-05,639,1,1,0,0
26912,269572,820,6,2013-06-01,1182,1,0,0,0
26913,269589,126,7,2014-10-12,0,0,0,0,0
26914,269594,127,6,2013-06-22,660,1,0,0,0
26915,269605,776,2,2013-10-29,494,1,0,0,1
26916,269608,516,7,2014-05-25,0,0,0,0,0
26917,269618,607,6,2015-06-27,136,1,0,0,0
26918,269645,380,6,2013-04-27,1560,1,0,0,0
26919,269651,858,4,2013-09-05,303,1,0,0,1
26920,269668,695,4,2014-05-01,0,0,1,a,0
26921,269674,90,3,2015-02-04,1127,1,1,0,0
26922,269697,693,2,2013-04-09,686,1,1,0,0
26923,269699,469,4,2013-09-12,1600,1,1,0,0
26924,269702,598,6,2013-12-28,490,1,0,0,0
26925,269705,45,2,2015-01-27,378,1,1,0,0
26926,269712,655,3,2014-11-05,748,1,1,0,0
26927,269720,954,3,2014-07-23,847,1,0,0,1
26928,269726,743,5,2013-12-27,614,1,0,0,1
26929,269729,358,7,2013-04-14,0,0,0,0,0
26930,269730,751,4,2013-07-04,616,1,1,0,0
26931,269736,495,3,2013-02-20,364,1,1,0,0
26932,269744,510,4,2014-01-30,809,1,0,0,0
26933,269753,763,7,2014-05-25,0,0,0,0,0
26934,269754,927,4,2013-05-23,678,1,0,0,0
26935,269777,896,2,2013-03-26,1163,1,1,0,1
26936,269786,147,5,2013-11-08,944,1,1,0,0
26937,269788,843,7,2014-09-21,0,0,0,0,0
26938,269792,787,1,2014-12-29,1318,1,0,0,1
26939,269796,747,4,2013-04-11,752,1,1,0,0
26940,269807,944,6,2015-05-23,1293,1,0,0,0
26941,269818,406,2,2014-01-07,493,1,1,0,1
26942,269820,368,5,2013-09-06,585,1,0,0,1
26943,269822,96,3,2014-11-19,0,0,0,a,0
26944,269857,646,3,2014-03-12,643,1,0,0,0
26945,269892,4,5,2013-07-12,1019,1,0,0,1
26946,269895,961,1,2014-11-17,615,1,0,0,0
26947,269911,432,2,2014-06-24,1549,1,0,0,0
26948,269915,42,1,2014-02-24,1011,1,0,0,0
26949,269938,1108,1,2013-07-15,920,1,1,0,1
26950,269939,859,1,2015-02-23,710,1,0,0,0
26951,269940,953,7,2014-11-23,0,0,0,0,0
26952,269950,820,2,2013-06-04,1244,1,1,0,0
26953,269953,871,7,2014-10-19,0,0,0,0,0
26954,269955,928,7,2013-09-29,0,0,0,0,0
26955,269959,1114,7,2015-04-19,0,0,0,0,0
26956,269962,431,5,2013-02-08,1022,1,1,0,0
26957,269978,615,4,2015-03-19,1235,1,1,0,0
26958,269988,188,4,2014-02-20,442,1,1,0,0
26959,269996,380,7,2013-09-29,0,0,0,0,0
26960,270007,75,4,2014-05-01,0,0,1,a,1
26961,270011,499,2,2013-11-05,734,1,1,0,0
26962,270024,804,5,2013-12-06,432,1,1,0,0
26963,270038,232,7,2013-04-21,0,0,0,0,0
26964,270046,543,3,2013-08-28,303,1,1,0,0
26965,270085,861,3,2014-04-02,553,1,1,0,0
26966,270091,725,5,2015-05-08,712,1,1,0,0
26967,270109,271,7,2013-04-07,0,0,0,0,0
26968,270113,477,1,2013-08-26,604,1,1,0,1
26969,270117,320,6,2014-02-01,1836,1,0,0,0
26970,270129,799,7,2015-03-15,0,0,0,0,0
26971,270148,1002,6,2015-01-31,871,1,0,0,0
26972,270176,826,3,2013-11-27,717,1,0,0,0
26973,270189,493,3,2015-02-04,833,1,1,0,0
26974,270203,584,4,2013-10-10,423,1,1,0,0
26975,270214,467,4,2014-11-06,1627,1,1,0,0
26976,270224,110,6,2014-11-08,374,1,0,0,0
26977,270238,220,6,2013-05-11,503,1,0,0,0
26978,270268,582,2,2014-07-15,1066,1,1,0,0
26979,270278,704,4,2014-09-18,1185,1,1,0,0
26980,270295,250,3,2015-06-24,539,1,0,0,0
26981,270298,456,5,2013-08-30,926,1,1,0,1
26982,270316,409,5,2014-05-09,594,1,1,0,0
26983,270321,896,7,2015-06-28,0,0,0,0,0
26984,270327,1066,5,2014-03-28,1111,1,0,0,0
26985,270336,151,3,2015-04-15,705,1,1,0,0
26986,270344,357,3,2013-10-02,1048,1,0,0,0
26987,270345,842,7,2014-03-02,0,0,0,0,0
26988,270351,996,5,2014-10-03,0,0,1,a,0
26989,270369,489,3,2015-07-15,728,1,1,0,1
26990,270394,368,6,2014-03-01,755,1,0,0,0
26991,270395,758,3,2013-11-20,727,1,1,0,0
26992,270405,633,4,2014-01-23,488,1,1,0,0
26993,270407,428,6,2015-07-25,600,1,0,0,0
26994,270409,295,5,2013-04-26,622,1,1,0,0
26995,270410,60,4,2013-04-18,514,1,0,0,0
26996,270414,472,2,2013-07-16,672,1,1,0,1
26997,270421,1114,6,2013-01-26,2767,1,0,0,0
26998,270426,915,1,2013-02-11,508,1,0,0,1
26999,270431,421,2,2013-10-22,660,1,1,0,0
27000,270445,39,1,2015-06-29,818,1,1,0,1
27001,270446,60,6,2013-03-02,423,1,0,0,0
27002,270451,625,1,2013-07-22,548,1,0,0,1
27003,270454,981,2,2013-08-20,574,1,0,0,1
27004,270457,270,2,2014-02-04,1300,1,1,0,1
27005,270467,977,1,2014-02-10,459,1,0,0,0
27006,270472,992,3,2014-09-10,647,1,0,0,0
27007,270489,1104,5,2013-11-15,397,1,0,0,0
27008,270499,946,6,2014-04-05,366,1,0,0,0
27009,270503,1069,6,2013-02-23,329,1,0,0,0
27010,270528,758,3,2015-02-04,705,1,1,0,0
27011,270543,998,6,2013-11-16,472,1,0,0,0
27012,270553,337,7,2015-04-05,0,0,0,0,1
27013,270556,70,1,2013-04-15,548,1,0,0,0
27014,270564,928,4,2014-09-11,508,1,0,0,0
27015,270584,35,5,2013-10-04,805,1,0,0,0
27016,270585,129,3,2013-02-27,974,1,0,0,0
27017,270587,783,5,2014-10-03,0,0,1,a,0
27018,270590,527,1,2015-07-13,1049,1,1,0,1
27019,270601,1109,2,2013-03-12,437,1,0,0,0
27020,270612,238,5,2013-08-16,1104,1,1,0,1
27021,270614,96,2,2014-12-23,887,1,0,0,1
27022,270615,409,5,2014-03-07,595,1,1,0,0
27023,270629,401,3,2014-09-03,806,1,1,0,0
27024,270630,340,4,2015-05-14,0,0,0,a,0
27025,270640,469,2,2013-03-26,2041,1,1,0,1
27026,270643,681,3,2013-12-18,688,1,1,0,0
27027,270680,180,2,2014-01-21,851,1,1,0,0
27028,270687,763,1,2013-02-11,501,1,0,0,0
27029,270694,316,1,2014-06-09,0,0,0,a,0
27030,270695,436,7,2013-04-21,0,0,0,0,0
27031,270709,274,7,2015-04-26,1469,1,0,0,0
27032,270722,1102,7,2013-12-08,0,0,0,0,0
27033,270730,123,1,2013-04-29,1346,1,1,0,0
27034,270749,502,3,2015-04-01,1563,1,1,0,1
27035,270756,150,5,2013-01-11,853,1,1,0,0
27036,270759,641,3,2014-05-14,465,1,0,0,0
27037,270761,599,1,2013-07-22,765,1,0,0,1
27038,270768,63,6,2013-01-26,673,1,0,0,0
27039,270836,220,6,2015-06-06,480,1,0,0,0
27040,270841,73,6,2014-02-08,292,1,0,0,0
27041,270846,827,1,2014-01-27,925,1,0,0,0
27042,270853,415,6,2014-03-22,558,1,0,0,0
27043,270861,761,6,2013-12-14,747,1,0,0,0
27044,270869,274,4,2015-07-23,1260,1,0,0,0
27045,270885,653,6,2015-01-03,340,1,0,0,0
27046,270901,318,3,2013-09-11,794,1,1,0,0
27047,270911,963,6,2014-05-10,426,1,0,0,0
27048,270925,856,7,2015-03-22,0,0,0,0,0
27049,270928,225,1,2014-07-07,491,1,0,0,0
27050,270929,804,6,2013-06-08,367,1,0,0,0
27051,270942,649,2,2013-06-04,428,1,1,0,0
27052,270953,829,6,2014-09-06,775,1,0,0,0
27053,270959,117,2,2013-06-04,600,1,1,0,0
27054,270964,110,1,2014-11-24,679,1,1,0,0
27055,270966,296,5,2013-03-01,707,1,0,0,0
27056,270974,721,4,2013-06-13,712,1,0,0,0
27057,270980,869,1,2013-12-30,1241,1,0,0,1
27058,271005,150,5,2015-05-08,866,1,1,0,0
27059,271012,674,7,2013-05-12,0,0,0,0,0
27060,271031,219,7,2013-09-08,0,0,0,0,0
27061,271038,299,4,2014-01-02,750,1,0,0,1
27062,271039,11,1,2015-04-13,1151,1,1,0,1
27063,271044,440,2,2014-02-18,633,1,1,0,0
27064,271051,192,4,2014-01-16,498,1,0,0,0
27065,271052,854,4,2015-01-22,467,1,0,0,0
27066,271071,433,3,2014-12-10,542,1,0,0,0
27067,271073,3,2,2014-06-17,977,1,1,0,0
27068,271084,44,3,2014-06-18,730,1,1,0,0
27069,271086,611,1,2015-04-13,594,1,1,0,0
27070,271092,234,4,2015-02-26,877,1,0,0,0
27071,271105,929,7,2013-05-19,0,0,0,0,0
27072,271132,223,4,2015-01-22,543,1,0,0,0
27073,271134,947,4,2013-07-18,1177,1,1,0,0
27074,271142,344,1,2013-08-19,978,1,0,0,0
27075,271144,92,7,2014-03-09,0,0,0,0,0
27076,271145,141,2,2013-08-27,699,1,1,0,1
27077,271163,35,3,2015-03-25,652,1,0,0,0
27078,271183,573,1,2013-01-28,298,1,0,0,0
27079,271186,325,4,2015-06-04,0,0,1,a,0
27080,271195,577,6,2015-07-18,520,1,0,0,0
27081,271199,498,1,2013-12-16,1081,1,1,0,0
27082,271210,937,7,2013-11-03,0,0,0,0,0
27083,271220,1086,1,2014-12-29,705,1,0,0,1
27084,271230,838,1,2014-07-21,803,1,0,0,1
27085,271233,909,6,2015-05-16,975,1,0,0,0
27086,271235,177,6,2014-01-25,212,1,0,0,0
27087,271237,530,4,2014-04-03,546,1,1,0,0
27088,271241,229,7,2013-12-15,0,0,0,0,0
27089,271246,678,4,2015-01-29,827,1,1,0,0
27090,271251,143,4,2013-06-13,458,1,0,0,0
27091,271275,560,6,2014-06-28,1917,1,0,0,0
27092,271295,556,1,2013-07-29,1005,1,1,0,1
27093,271300,228,1,2013-09-02,626,1,0,0,1
27094,271322,703,4,2014-08-21,377,1,1,0,0
27095,271323,1055,7,2013-01-20,0,0,0,0,0
27096,271324,622,7,2014-08-10,0,0,0,0,0
27097,271328,116,6,2015-05-02,710,1,0,0,0
27098,271331,676,6,2015-02-21,1348,1,0,0,0
27099,271332,80,3,2014-03-05,635,1,1,0,0
27100,271352,1010,3,2014-07-23,595,1,0,0,1
27101,271375,168,2,2014-12-02,852,1,1,0,0
27102,271384,1100,4,2013-04-11,775,1,1,0,0
27103,271413,120,7,2015-02-22,0,0,0,0,0
27104,271416,962,3,2014-08-20,946,1,1,0,0
27105,271426,670,1,2014-03-17,892,1,1,0,0
27106,271429,611,6,2014-06-21,402,1,0,0,0
27107,271441,225,2,2015-03-17,515,1,1,0,0
27108,271445,889,4,2014-07-24,394,1,0,0,1
27109,271447,181,4,2013-12-05,890,1,1,0,0
27110,271449,1081,6,2014-07-19,472,1,0,0,0
27111,271455,194,4,2014-05-01,0,0,1,a,0
27112,271456,814,7,2014-10-12,0,0,0,0,0
27113,271459,1057,3,2013-09-18,517,1,0,0,0
27114,271476,1010,1,2013-10-21,923,1,1,0,0
27115,271488,504,4,2014-10-02,1125,1,1,0,0
27116,271511,947,1,2014-04-07,1034,1,0,0,0
27117,271516,451,6,2013-07-06,505,1,0,0,1
27118,271522,1019,2,2015-03-17,727,1,1,0,0
27119,271538,196,5,2014-03-28,680,1,0,0,0
27120,271557,949,4,2015-05-28,396,1,0,0,0
27121,271560,871,4,2015-02-26,410,1,0,0,0
27122,271567,1039,7,2014-04-06,0,0,0,0,0
27123,271574,94,1,2015-06-08,650,1,0,0,0
27124,271589,291,6,2013-06-29,534,1,0,0,0
27125,271594,447,4,2013-06-27,543,1,0,0,1
27126,271619,221,4,2014-06-12,535,1,0,0,0
27127,271628,836,5,2014-11-14,755,1,1,0,0
27128,271631,895,5,2014-05-30,1038,1,0,0,0
27129,271639,1035,3,2014-01-08,635,1,1,0,0
27130,271642,244,1,2013-04-01,0,0,0,b,1
27131,271646,993,6,2013-08-31,603,1,0,0,0
27132,271647,363,4,2014-04-17,1143,1,1,0,1
27133,271655,999,3,2013-01-16,508,1,0,0,0
27134,271657,755,4,2013-04-25,856,1,1,0,0
27135,271658,1071,3,2013-10-30,694,1,0,0,0
